"ID","Sales"
282,5544.37994006952
283,3376.24155064916
284,4979.49689284694
285,9745.87932395343
286,8319.41848494914
287,5038.49442470116
288,6043.65623163439
289,11028.8012155971
290,7080.54807123963
291,13191.6989522954
292,8961.67554930514
293,7199.67872397689
294,4654.49524115944
295,7998.12476597664
296,3747.51306400368
297,6343.31113328584
298,5630.14396030293
299,5151.78428942353
300,4850.95819886859
301,5485.18747162061
302,6466.26089342401
303,3503.62623621036
304,4769.27289991662
305,10161.0686846119
306,8548.36170660462
307,5328.74231533268
308,5827.85086054037
309,11459.1900115576
310,7054.23159135942
311,15027.0442002051
312,9600.48927624507
313,8335.27396361923
314,4804.57445994452
315,7878.02921818006
316,3783.66937149857
317,6310.70984011503
318,5021.82196860265
319,5043.07414983973
320,5229.54958606369
321,6478.40291851779
322,6791.83047014121
323,3575.09386080674
324,4561.92925415615
325,10777.123148989
326,8035.94000136905
327,5542.54034555149
328,5914.0685055012
329,11521.3955868538
330,7229.46041958243
331,15333.1507466183
332,10173.6797156145
333,8357.98956903805
334,4821.10966094961
335,7809.76618036331
336,3670.0535491707
337,6056.21003859286
338,5050.26471121392
339,5104.14267683388
340,5573.09021189722
341,6259.60295096468
342,7581.57202656659
343,4864.67009136501
344,4965.64405671887
345,11253.1462908464
346,8473.66493595064
347,6059.26305314629
348,6112.36592339634
349,12255.0089617393
350,7775.30820677328
351,17653.2735937836
352,10768.3135179666
353,9136.92801082305
354,5751.40512987596
355,8383.34811033361
356,3926.06620697396
357,6363.32385847172
358,5073.796184143
359,5573.78267670669
360,5928.54962294831
361,6985.84482643785
362,8650.51814725713
363,5260.01418491559
364,6507.19450375447
365,12567.5274906166
366,10353.103527447
367,7418.02300635737
368,7331.74024889368
369,13639.7126411541
370,9029.94519593314
371,19791.1982099942
372,12667.9671669574
373,9733.3148751491
374,6755.21791403905
375,9360.09782545139
376,4414.18597613784
377,7987.51565231588
378,6085.31641572406
379,6810.82492316038
380,6629.70913013342
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,2972.90723035965
402,2131.51379606543
403,919.576841860648
404,3240.12013216028
405,7623.0120102156
406,7350.50303882088
407,3132.05883387152
408,4978.0316588103
409,9147.34256106615
410,4160.04649285676
411,9124.94360746393
412,4401.15054982372
413,5802.10184086967
414,1266.06139231546
415,4576.75480741489
416,3137.52581522127
417,5248.26268728647
418,5190.55625285133
419,2243.55357446788
420,3115.98938182534
421,4034.32768733513
422,4369.97630797252
423,2325.77002738083
424,3681.72714997016
425,7965.1894640068
426,6586.36027716161
427,3616.57506939499
428,4981.66896058407
429,9168.41661250611
430,5407.32965947444
431,11007.3680807598
432,5991.36551895812
433,5715.40519397285
434,3346.31397193246
435,6843.74984008295
436,2994.38570134324
437,4976.43383392776
438,5151.04671960685
439,3729.50032668116
440,4132.4434163486
441,4008.95660276637
442,4559.31692564034
443,2065.9355977208
444,3234.39416528467
445,7781.59280566571
446,6422.49151377247
447,3535.60366578076
448,4664.00239065514
449,9032.65134782084
450,5022.31978699309
451,11160.1589936522
452,5852.0672678972
453,5862.01107297222
454,3112.74998449513
455,6025.95386858222
456,2927.60011019865
457,4480.63347983644
458,4003.49202076393
459,3376.30226315705
460,4053.22904553321
461,4366.65032837978
462,4536.3772005964
463,1958.6098231684
464,2928.05402671625
465,7767.05894072894
466,5977.7972640996
467,3422.39673294118
468,4521.57854336992
469,9026.03163272399
470,4980.78921169359
471,11213.8025977977
472,5776.22251143598
473,5766.81040031087
474,2959.88587705669
475,5663.94456362771
476,2842.69142821048
477,4276.39756272799
478,3963.61594376434
479,3251.77571565947
480,4118.92147567057
481,4041.42025735017
482,4684.87688670223
483,2304.86322605789
484,2895.14347143066
485,8330.17025241244
486,6074.43581321566
487,3481.91212796686
488,4618.9962821012
489,9611.10581600188
490,5214.17030119218
491,12181.1650183582
492,5897.58293645003
493,5930.49082591524
494,3228.72043527379
495,6307.98216360379
496,2877.57665962508
497,4402.05382463271
498,3865.97667640221
499,3349.67635524089
500,4254.74457899911
501,4099.92678111873
502,4778.72154526147
503,2176.59071721021
504,3351.96961030038
505,8573.59172269136
506,6607.8004931582
507,3761.27753064287
508,4802.42914405921
509,10107.9541266324
510,5342.54598424907
511,12301.938396608
512,6155.09122188458
513,6119.86598463676
514,3297.60005063896
515,6500.13277398006
516,2953.72388661788
517,4726.08570663803
518,4189.88289294341
519,3667.21111523281
520,4309.13474089283
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,3353.86311317686
542,2375.47295580125
543,1118.98891963145
544,3342.29512006202
545,8253.80697031128
546,7613.94671113972
547,3447.45636067815
548,5134.80476135151
549,10175.3108338834
550,4479.5355586044
551,9673.56235710736
552,4701.25151395165
553,5968.13085938782
554,1574.30580912923
555,4835.10897365538
556,3243.83165133562
557,5580.83768825242
558,5316.55333425604
559,2439.53322992222
560,3273.39261695588
561,5782.15053966019
562,6013.50306142299
563,3679.03447295871
564,5043.65494669613
565,10503.0657000292
566,8624.0567657891
567,5033.40772217319
568,6041.11541598179
569,11966.3756132629
570,7108.48943656847
571,14352.4996709265
572,9150.30820896275
573,7459.0198775627
574,5078.23485227083
575,8420.65515233978
576,3858.9232723255
577,6447.42540876053
578,5657.85744668748
579,5314.19552856208
580,4971.21387011484
581,6008.22046988444
582,6685.33783173844
583,3859.92319239163
584,5430.27981973148
585,11073.5127011685
586,9467.42357478091
587,5779.11580188381
588,6296.51738737405
589,12468.1967686963
590,7415.58114789075
591,15598.2022638897
592,9941.31761728742
593,8427.70419979839
594,5336.5186918935
595,8477.43268906025
596,4063.00509577661
597,6858.78193391632
598,5434.30424149064
599,5594.15925607617
600,5468.91947139624
601,6084.0672312129
602,6740.11751835944
603,3472.95692768953
604,4776.31419171975
605,10871.9866090198
606,8226.29914482249
607,5497.53986343014
608,5927.15855132086
609,11940.9386372361
610,6857.41780821703
611,15715.7714319833
612,9354.60240462705
613,8110.54905378017
614,4922.55849378895
615,7977.14024698508
616,3664.00932201178
617,6186.48376288002
618,4923.50519467825
619,5102.15965514584
620,5395.16158974432
621,8238.21648261498
622,9469.58801072049
623,6589.64665510771
624,6850.79143673254
625,13757.3302950675
626,11637.8092478271
627,8064.19735268616
628,8739.22903190851
629,17745.232616229
630,10586.0415655048
631,22703.2351058429
632,13994.372123929
633,11113.2392851333
634,6960.45577117225
635,11806.6449857575
636,5456.07100446581
637,9248.64560233431
638,6846.9336970861
639,8029.85557850878
640,7208.71294836592
641,7712.78095679975
642,8980.915837947
643,5684.52996274813
644,7234.74231536572
645,13469.41924887
646,11641.467634904
647,8152.35158715543
648,8133.08063210257
649,15399.0351811465
650,9776.46277607209
651,22472.9282708145
652,13923.2342834596
653,10233.9584651258
654,6947.62240515074
655,11250.1839079197
656,4618.86696721096
657,9493.3355307471
658,7072.85779875032
659,7423.66840005784
660,7091.15679987553
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,3148.55531087622
682,1955.82032466563
683,896.539296531899
684,3309.49290498556
685,7331.25104020742
686,7405.1963510481
687,3057.76903617104
688,5151.03558881038
689,9056.88438608015
690,4298.21404947234
691,9538.13880544126
692,4471.08794957058
693,5863.34430103894
694,1153.22713184845
695,4902.53960812564
696,3160.55327712548
697,5416.94706881462
698,5408.4242612471
699,2276.80947606592
700,3200.1740666924
701,4168.48933377454
702,4367.82836664797
703,2326.96210322082
704,3681.48360994519
705,7305.20499843191
706,7371.97649797855
707,3564.60266084314
708,5148.92332617359
709,9255.09347469104
710,5422.99358031178
711,11410.7750158365
712,6227.41038757369
713,5807.51522793733
714,3301.53861632193
715,7144.16581552195
716,3070.97608555015
717,5532.99841887916
718,5223.06962319243
719,3822.68346125106
720,4277.27536876996
721,4022.47990695741
722,4340.86129795194
723,1931.2471700372
724,3092.87254824931
725,6814.15536809653
726,6267.99726434392
727,3356.57335616312
728,4645.51524709147
729,8630.11255747346
730,5003.52028102088
731,10805.418775644
732,5927.83047830284
733,5878.46246664819
734,2959.885541912
735,6277.8604055702
736,2884.28796892338
737,4568.03965992291
738,4262.71765928946
739,3259.39237860065
740,4103.74132240588
741,4530.10600611599
742,4490.98449824262
743,1792.39213929044
744,2806.60445713459
745,6856.01990522955
746,5704.36705122947
747,3311.85288363521
748,4536.35922260117
749,8442.93073343921
750,4984.58131108689
751,10813.4974397771
752,5793.35320993783
753,5888.79492906609
754,2849.88208899528
755,5939.07526720456
756,2828.35207896915
757,4320.03046388214
758,4154.19245204334
759,3290.57296291648
760,4215.46321010233
761,4055.21376182142
762,4519.51891509254
763,2176.64493751847
764,2807.01315417744
765,6903.77633030834
766,5676.7877397094
767,3233.5209656626
768,4591.50442427573
769,8799.05458690278
770,5009.85856267527
771,11469.8709956276
772,5773.41631758917
773,5934.44844477106
774,3027.12930681812
775,6261.01680517891
776,2833.14980640996
777,4229.60520165076
778,3768.40953275962
779,3340.28787174546
780,4218.44103349551
781,4133.02471194161
782,4694.94456301634
783,2088.79537783088
784,3296.24356041845
785,7063.66296949467
786,6325.328879675
787,3490.1087457368
788,4740.81631113115
789,9318.00079699163
790,5193.08241158148
791,11751.6873570856
792,6013.91224990582
793,5920.24437811409
794,3141.38820309282
795,6276.05339942547
796,2868.57442609801
797,4582.96350659573
798,4231.87221682908
799,3640.3342571252
800,4310.50116314835
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,2983.48052340704
822,1889.6738536691
823,794.663341643297
824,3181.00610688492
825,7261.22959797764
826,7148.08094716218
827,2986.36481235869
828,4940.55234182019
829,9115.96250355938
830,4066.83504430285
831,9016.1412394336
832,4239.98811760763
833,5762.42018812938
834,1121.0103150156
835,4743.78579687181
836,3042.28858724066
837,5161.68444097308
838,5194.37122389421
839,2215.68702062838
840,3226.92083128527
841,5343.41708710549
842,5521.2465295894
843,3296.1945789025
844,5141.41360240222
845,9627.77310385952
846,9448.11333912827
847,5216.51733683984
848,6238.87796416884
849,11840.9590605899
850,7185.93189397028
851,13650.1342558966
852,9297.48524619533
853,7256.17094295344
854,4640.41130173033
855,8494.00921317609
856,3735.33297088618
857,7030.99412934157
858,6039.16051069215
859,5264.21656413716
860,5011.4676102428
861,5320.57862494327
862,5909.38274538979
863,3190.27484461013
864,4454.86958013777
865,9500.75024908637
866,8219.60351613221
867,5008.61598566469
868,5489.89247673388
869,11082.9972516724
870,6597.88275061633
871,14352.8119211049
872,8970.81155491124
873,7847.39163943089
874,4453.86266937975
875,7584.42485869432
876,3481.14992442781
877,6141.1778005373
878,4955.24605901755
879,4642.32230165856
880,5145.95577432869
881,6442.50511905547
882,6662.13337267218
883,3308.14797430419
884,4497.06533333652
885,10307.5548178302
886,8203.1179346367
887,5252.4176044867
888,5884.50090490242
889,11500.7195306102
890,7066.91447136795
891,15322.2904432124
892,10019.521059109
893,8041.57185882722
894,4573.6777921885
895,7801.54989688788
896,3481.04393706022
897,6211.42917395062
898,4969.75063767982
899,5015.02405316079
900,5631.01001665662
901,6256.05521629529
902,7243.78475866994
903,4760.53625910202
904,4845.84601518567
905,10893.6574021494
906,8381.91866006131
907,5863.34261442955
908,5985.7491708444
909,12243.3716954752
910,7621.46446235546
911,17677.38544967
912,10637.7344372969
913,8764.21633604957
914,5407.12132961179
915,8454.78525735008
916,3746.35132989589
917,6354.4815870455
918,4796.16444311062
919,5465.22148180871
920,5966.84054350641
921,7111.62130262921
922,8454.3230389217
923,5208.01883679512
924,6451.04464969012
925,12299.1582231508
926,10305.1572941343
927,7383.33224606764
928,7326.16587890454
929,13867.9775431064
930,8988.85176906267
931,20050.3713039646
932,12657.5494966594
933,9762.61642506381
934,6591.92166057502
935,9502.36286798782
936,4352.88546590905
937,8060.72825271098
938,6134.01811127903
939,6777.13282214771
940,7041.4271992234
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,3026.0581187633
962,1957.79453440466
963,850.179392170414
964,3276.81813949513
965,7440.83311347168
966,7280.77792786669
967,3076.05986832005
968,5050.43757173688
969,9523.44689140989
970,4139.10933838675
971,9159.06097270916
972,4363.95197804092
973,5785.02976877446
974,1115.5353296669
975,4738.73419608029
976,3103.25143916918
977,5362.9200993619
978,5279.05121543408
979,2259.16132381399
980,3405.14414671932
981,4205.37204858016
982,4394.27743755236
983,2349.9191098787
984,3778.19889406105
985,7747.88177022126
986,7184.09751693974
987,3616.93183862093
988,5125.50160477866
989,9554.59979689077
990,5413.88512500955
991,11225.6457018037
992,6139.58017448161
993,5732.8442538055
994,3323.01853918741
995,7120.32012616195
996,3025.97338276001
997,5299.74029301763
998,5113.29584468324
999,3822.90875090706
1000,4373.01134546485
1001,4122.2956251448
1002,4551.7573956039
1003,1984.96339283074
1004,3269.70285352779
1005,7185.80483442889
1006,6414.96713671689
1007,3428.06775275741
1008,4683.30333971943
1009,9273.46701673553
1010,4937.24960235657
1011,11219.3162268039
1012,5948.37482036853
1013,5838.97513611034
1014,3021.74867395979
1015,6307.2932235756
1016,2845.46293919031
1017,4632.35770328478
1018,4187.86528279781
1019,3356.78553936502
1020,4231.29423690716
1021,4556.71437851697
1022,4581.41018006792
1023,1904.14580248419
1024,3021.80175427111
1025,7406.3016630216
1026,6069.14140853114
1027,3472.92515599471
1028,4739.19692438769
1029,8924.52739381444
1030,5006.68138769814
1031,11189.0030612954
1032,6074.10422034103
1033,5834.56202432388
1034,2874.28133899291
1035,6141.46594900902
1036,2798.47153444106
1037,4534.36991291144
1038,4098.00375296634
1039,3366.91266095044
1040,4331.77157103396
1041,4204.72383403448
1042,4682.15511743057
1043,2254.02270445968
1044,2999.36244962696
1045,7470.98167210957
1046,5993.21632091152
1047,3426.51070336368
1048,4709.56447696634
1049,9351.94123957331
1050,5158.36693873095
1051,11895.7499635481
1052,6079.66938282496
1053,5901.63508003922
1054,3135.15180844167
1055,6343.50133760684
1056,2824.17299838503
1057,4442.84719007573
1058,3850.71316397826
1059,3392.70617206092
1060,4420.35936983019
1061,4050.42272467876
1062,4684.98373392508
1063,2093.04863421586
1064,3268.26796800666
1065,7397.51061388515
1066,6446.82877300264
1067,3533.97788444693
1068,4721.18625994362
1069,9628.45117978669
1070,5180.26383476405
1071,11866.0767525955
1072,5999.29226127603
1073,6126.96132268591
1074,3215.67848390475
1075,6137.3343238326
1076,2824.67840158537
1077,4571.8888182542
1078,4074.41492931271
1079,3556.33568947271
1080,4358.63600643942
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,3193.66201564019
1102,2019.80154715311
1103,917.586052549568
1104,3190.97188995621
1105,7377.43783530555
1106,7261.56440057871
1107,3015.79385906082
1108,4906.79473693582
1109,9693.09596726367
1110,4093.41125330907
1111,9031.41310348066
1112,4380.2977288166
1113,5963.80963951758
1114,1221.871809428
1115,4721.81388385959
1116,3042.87411205465
1117,5258.91330046797
1118,5083.82710107945
1119,2184.29606405262
1120,3321.61071388525
1121,5654.72312401394
1122,5604.03079251412
1123,3511.31684568446
1124,4953.30208812182
1125,9729.61831663149
1126,8873.29768557716
1127,4982.25343787636
1128,5977.99240910146
1129,11638.0108466877
1130,6971.87691605114
1131,13573.4080588594
1132,8843.36678215836
1133,7353.91710073571
1134,4887.43741647005
1135,8377.53007705363
1136,3659.66878457187
1137,6611.79224530847
1138,5701.97073190012
1139,5129.1881914644
1140,4989.83964586925
1141,5630.16227376725
1142,5847.53147806133
1143,3348.36181446757
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,14507.2711857695
1152,0
1153,0
1154,4762.97726848235
1155,0
1156,0
1157,0
1158,0
1159,0
1160,5275.06366387288
1161,6298.2012741478
1162,6301.63960267535
1163,3347.39779415991
1164,4352.30465549928
1165,10165.2548422452
1166,7928.75116525612
1167,5348.90081106211
1168,5621.33386050874
1169,11888.1170846919
1170,7007.16539385878
1171,15082.2459812408
1172,9790.83897085555
1173,8221.08142377905
1174,4857.59537904531
1175,7675.26627604922
1176,3397.65874625147
1177,5963.66292851266
1178,4945.75174536085
1179,4861.98307167616
1180,5494.04188179302
1181,6127.60119564297
1182,7218.14575869543
1183,4669.96679650039
1184,5035.70768971929
1185,10873.0991276324
1186,8354.72624382694
1187,5955.16437400572
1188,6067.81908910441
1189,12663.536046789
1190,7600.48334392876
1191,17523.0013143462
1192,10408.4117670641
1193,8783.85417371487
1194,5619.33012707925
1195,8485.34053846135
1196,3872.1252194021
1197,6357.96876364257
1198,4994.88520061975
1199,5521.71754514243
1200,5903.02472023988
1201,6750.15162909185
1202,8096.17432166583
1203,4918.95447039145
1204,6136.5862332633
1205,11616.8342592521
1206,9705.1496133421
1207,6875.69583514831
1208,6841.74985767094
1209,14077.2318800878
1210,8084.01376512831
1211,19148.6727253498
1212,11679.0389845334
1213,9266.8444035357
1214,6484.91754237238
1215,9182.73410318464
1216,4033.92959999956
1217,7703.63681728592
1218,5816.49030506906
1219,6330.71601739906
1220,6469.68983611829
